code,sectionId,recordTime,quota,enrol,wait
RMBI1010,1,290,50,50,17
RMBI1010,1,291,50,50,17
RMBI1010,1,292,50,50,17
RMBI1010,1,293,50,50,17
RMBI1010,1,294,50,50,16
RMBI1010,1,295,50,50,17
RMBI1010,1,296,50,50,17
RMBI1010,1,297,50,50,17
RMBI1010,1,298,50,50,17
RMBI1010,1,299,50,50,17
RMBI1010,1,300,50,50,17
RMBI1010,1,301,50,50,17
RMBI1010,1,302,50,50,18
RMBI1010,1,303,50,50,18
RMBI1010,1,304,50,50,18
RMBI1010,1,305,50,50,18
RMBI1010,1,306,50,50,18
RMBI1010,1,307,50,50,18
RMBI1010,1,308,50,50,18
RMBI1010,1,309,50,50,18
RMBI1010,1,310,50,50,18
RMBI1010,1,311,50,50,18
RMBI1010,1,312,50,50,18
RMBI1010,1,313,50,50,18
RMBI1010,1,314,50,50,18
RMBI1010,1,315,50,50,18
RMBI1010,1,316,50,50,18
RMBI1010,1,317,50,50,18
RMBI1010,1,318,50,50,18
RMBI1010,1,319,50,50,18
RMBI1010,1,320,50,50,18
RMBI1010,1,321,50,50,18
RMBI1010,1,322,50,50,18
RMBI1010,1,323,50,50,18
RMBI1010,1,324,50,50,18
RMBI1010,1,325,50,50,18
RMBI1010,1,326,50,50,18
RMBI1010,1,327,50,50,18
RMBI1010,1,328,50,50,18
RMBI1010,1,329,50,50,18
RMBI1010,1,330,50,50,18
RMBI1010,1,331,50,50,18
RMBI1010,1,332,50,50,18
RMBI1010,1,333,50,50,18
RMBI1010,1,337,50,50,18
RMBI1010,1,338,50,50,17
RMBI1010,1,339,50,50,17
RMBI1010,1,340,50,50,18
RMBI1010,1,341,50,50,18
RMBI1010,1,342,50,50,18
RMBI1010,1,343,50,50,18
RMBI1010,1,344,50,50,18
RMBI1010,1,345,50,50,19
RMBI1010,1,347,50,50,19
RMBI1010,1,348,50,50,19
RMBI1010,1,349,50,50,19
RMBI1010,1,350,50,50,19
RMBI1010,1,351,50,50,18
RMBI1010,1,352,50,50,18
RMBI1010,1,353,50,50,18
RMBI1010,1,354,50,50,18
RMBI1010,1,355,50,50,18
RMBI1010,1,356,50,50,18
RMBI1010,1,357,50,50,18
RMBI1010,1,358,50,50,18
RMBI1010,1,359,50,50,18
RMBI1010,1,360,50,50,18
RMBI1010,1,361,50,50,18
RMBI1010,1,362,50,50,18
RMBI1010,1,363,50,50,18
RMBI1010,1,364,50,50,18
RMBI1010,1,365,50,50,18
RMBI1010,1,366,50,50,18
RMBI1010,1,367,50,50,18
RMBI1010,1,368,50,50,18
RMBI1010,1,369,50,50,18
RMBI1010,1,370,50,50,18
RMBI1010,1,371,50,50,18
RMBI1010,1,372,50,50,18
RMBI1010,1,373,50,50,18
RMBI1010,1,374,50,50,18
RMBI1010,1,375,50,50,18
RMBI1010,1,376,50,50,18
RMBI1010,1,377,50,50,18
RMBI1010,1,378,50,50,18
RMBI1010,1,379,50,50,18
RMBI1010,1,380,50,50,18
RMBI1010,1,381,50,50,18
RMBI1010,1,385,50,50,18
RMBI1010,1,386,50,50,18
RMBI1010,1,387,50,50,18
RMBI1010,1,388,50,50,18
RMBI1010,1,389,50,50,18
RMBI1010,1,390,50,50,18
RMBI1010,1,391,50,50,18
RMBI1010,1,392,50,50,18
RMBI1010,1,393,50,50,17
RMBI1010,1,394,50,50,17
RMBI1010,1,395,50,50,17
RMBI1010,1,396,50,50,17
RMBI1010,1,397,50,50,17
RMBI1010,1,398,50,50,17
RMBI1010,1,399,50,50,17
RMBI1010,1,400,50,50,17
RMBI1010,1,401,50,50,17
RMBI1010,1,402,50,50,17
RMBI1010,1,403,50,50,17
RMBI1010,1,404,50,50,17
RMBI1010,1,405,50,50,17
RMBI1010,1,406,50,50,17
RMBI1010,1,407,50,50,17
RMBI1010,1,408,50,50,17
RMBI1010,1,409,50,50,17
RMBI1010,1,410,50,50,17
RMBI1010,1,411,50,50,17
RMBI1010,1,412,50,50,17
RMBI1010,1,413,50,50,17
RMBI1010,1,414,50,50,17
RMBI1010,1,415,50,50,17
RMBI1010,1,416,50,50,17
RMBI1010,1,417,50,50,17
RMBI1010,1,418,50,50,17
RMBI1010,1,419,50,50,17
RMBI1010,1,420,50,50,17
RMBI1010,1,421,50,50,17
RMBI1010,1,422,50,50,17
RMBI1010,1,423,50,50,17
RMBI1010,1,424,50,50,17
RMBI1010,1,425,50,50,17
RMBI1010,1,426,50,50,17
RMBI1010,1,427,50,50,17
RMBI1010,1,428,50,50,17
RMBI1010,1,429,50,50,17
RMBI1010,1,433,50,50,17
